ID,ISBN,Автор,Авторы,В базе,В закладки,Возраст,Год,Издательство,Код,Название,Не понравилось,Обложка,Описание,Переводчик,Переплёт,Понравилось,Производитель,Размеры,Рейтинг,Серия,Страниц,Тематика,Тираж,Формат,Цена
7887912,978-5-00111-298-3,,"Хантер Эрин , Максимова В.А. (переводчик), Насыров Леонид Хамидович (иллюстратор)",ОЛМА Коты-воители На заре племен 5. Время выбора.,194,0+,2018,Олма-пресс,1419015,Коты-воители. Цикл Начало племен. Время выбора,0,/files/1836/45/67/02/2.jpg,"Вновь наступает сезон Голых Деревьев, а вместе с ним в только что оправившийся от болезни лес приходят холод и голод. Между тем, послание звёздных духов своим собратьям остаётся неизменным: чтобы выжить, коты должны найти свой дом, расти и расширяться как Сверкающая Звезда. Чистое Небо уверен, что единственный путь для всех — вновь объединиться под его началом. Однако другие вожаки не готовы к такому союзу, и понимают слова предков по-своему.Настало время выбора — каждый вожак должен сам определить, к чему лежит его душа и где будет место его лагеря. Чистое Небо теперь готов принять в своём лесу любого кота, Длинная Тень не задумываясь выбирает сосновый бор, Зыбкая Река уже давно облюбовал себе территорию у реки, а для Обгоняющей Ветер нет ничего лучше вересковой пустоши.Остальным котам остаётся самим решить, за кем из вожаков им следовать, и уповать на то, что этот выбор окажется правильным. И времени для этого остаётся всё меньше и меньше, ведь подозрительные бродяги из бывшей шайки коварного Одноглаза, кажется, вновь что-то затевают…",,твердый,79,,"13,00 см x 20,50 см x 2,00 см",100.0,Коты-воители,320,Для среднего школьного возраста,7000,84х108/32,
7891396,978-5-04-090088-6,Донцова Дарья Аркадьевна,,Э.ИД.Блог проказника домового,24,16+,2018,Эксмо,1419691,Блог проказника домового,0,/files/1836/45/66/09/0.png,"Этот день был богат на сюрпризы: маменька Николетта велела Ивану Подушкину немедленно приобрести вещи по присланному списку, в котором значилось: хрустальный шар, клетка с совой, карты Таро, магические камни, перья лысого ежа, черный кот… Иван уже перестал удивляться причудам маменьки – его мысли были заняты новым расследованием. За помощью к нему обратилась Эмма Шмидт: ее мужа Роберта обвиняют в похищении драгоценностей из депозитария банка, где он работал клерком, и организации взрыва ячеек. Все рассказанное Эммой звучало, как абсолютно фантастическая история... Вот тут-то Ивана ждал третий сюрприз: ему позвонил олигарх Максим Загорский и предложил взять свою дочь стажером в детективное агентство. Зарплату ей будет платить папенька. Если бы Подушкин знал во что ввязался!..",,твердый,8,,"12,00 см x 19,50 см x 1,80 см",78.57,Иронический детектив,320,Отечественные,14000,80x100/32,276.0
7891402,978-5-04-091460-9,Донцова Дарья Аркадьевна,,Э.ИД(м).Пряник с черной икрой,67,16+,2018,Эксмо,1419698,Пряник с черной икрой,4,/files/1836/45/86/86/0.jpg,"Новое расследование буквально заявилось к Евлампии Романовой на дом – нужно срочно разобраться со странной смертью соседки. Да нет, точно Надежда Владимировна Реутова не могла совершить самоубийство, не тот у нее характер, к тому же и место происшествия обставлено уж слишком нарочито. Словно кто-то спектакль с криминальным сюжетом поставил, а декорации для него – дом, куда Лампа и ее муж Макс Вульф недавно переехали. И надо же, не успели сыщики с одной смертью разобраться, как погиб другой сосед. Тот, правда, сдавал свою квартиру, но машина его сбила явно не случайно. Кому же настолько помешали пенсионерка и садовник?.. Сложное дело, а у Лампы между тем появился новый член семьи: неизвестное науке животное – котопес по кличке Генриетта Карловна Сидорова…",,мягкий,16,,"10,50 см x 16,50 см",80.0,Иронический детектив (обложка),320,Отечественные,50000,70x90/32,129.0
7891403,978-5-04-090792-2,Донцова Дарья Аркадьевна,,Э.ИД.Гимназия неблагородных девиц,25,16+,2018,Эксмо,1419697,Гимназия неблагородных девиц,1,/files/1836/49/11/35/7.jpg,"Существует ли на самом деле таинственный и редкий зверек лухосо, которого заказал для своего личного зоопарка олигарх Игорь Зуйков? Исполнить его мечту взялись доставщики экзотических животных Вера Галкина и Николай Воробьев. И вот лухосо найден на берегах Амазонки и доставлен олигарху. Однако во время сложного и опасного путешествия Николай подхватил какую-то неведомую врачам заразу и скоропостижно скончался. Но его мать утверждает, будто ее невестка Вера уже дважды предпринимала неудачные попытки убить Колю. После допроса в полиции Вера исчезла, ее мобильный молчит, дома ее нет. Виола Тараканова и ее муж Степан Дмитриев взялись разобраться в этой непростой истории, даже не представляя, что это дело будет самым запутанным и загадочным в их практике…",,твердый,11,,"12,00 см x 19,70 см x 1,80 см",91.67,Иронический детектив,320,Отечественные,14000,80x100/32,276.0
7924473,978-5-04-091083-0,Донцова Дарья Аркадьевна,,Э.ИДЭ(м).Три желания женщины-мечты,8,16+,2018,Эксмо,1421440,Три желания женщины-мечты : роман,0,/files/1836/45/49/73/2.jpeg,"По моим романам снова будут снимать сериал! Меня, писательницу Арину Виолову, в миру Виолу Тараканову, пригласили присутствовать на съемках. И я с радостью отправилась в городок со смешным названием Гидрозавод! Едва я обосновалась в доме Николаевых, где меня приняли почти как родную, началась череда довольно странных событий. Ни с того ни с сего... умерла Катя Николаева – съела коврижку, купленную для бабушки. Кто, кого и за что хотел отравить? Ведь явно один из домочадцев ""постарался"". И при чем тут пуштаны, практически исчезнувший с лица земли народ? Вот и снова я, писательница Арина Виолова, очутилась в центре еще не написанного романа. Да и в книжке не придумать таких коллизий, какие иногда устраивает жизнь...",,мягкий,3,,"10,60 см x 16,50 см x 2,30 см",66.67,Иронический детектив Д. Донцовой (эконом) (обложка,352,Отечественные,5000,70x90/32,100.0
7936599,978-5-04-091165-3,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Фэн-шуй без тормозов,6,16+,2018,Эксмо,1422557,Фэн-шуй без тормозов,1,/files/1836/45/60/39/4.jpeg,"Смерть известного бизнесмена в прямом эфире! Рейтинг телешоу ""Интервью"" взлетел после столь печального события до небес! Но жена Олега Ветрова уверена: ее мужа убили. Для расследования столь загадочного дела она обращается в наше детективное агентство. Теперь мне, Евлампии Романовой, будет чем заняться в ближайшее время. Самое интересное, что никто к Ветрову во время телеэфира не приближался, он только съел пару ложек детского питания собственной фирмы… и получил инфаркт. Ладно, я распутывала и не такие хитросплетения, разберусь и в этом!",,мягкий,9,,"10,40 см x 16,50 см x 2,50 см",90.0,Иронический детектив (обложка),384,Отечественные,6000,70x90/32,
7949193,978-5-04-091080-9,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Синий мопс счастья,14,16+,2018,Эксмо,1427277,Синий мопс счастья : роман,1,/files/1836/45/64/22/6.jpeg,"Я, Евлампия Романова, сама не знаю, почему впустила в квартиру цыганку с младенцем. Она нагадала, что все наше семейство ждут огромные беды и спасет нас только случайно встреченный ангел. Несчастья начались сразу после ухода цыганки: отравилась соком Кирюша и Лиза. Слава богу, не до смерти! Решив разобраться в ситуации, я направилась в школу, где учатся дети. Но там я узнала страшное: погибла полная тезка нашей Лизы - Лизавета Романова. Преступники перепутали девочек! Похоже, кто-то охотится за членами семьи Романовых. Ангел, где же ты? Ау-у!..",,мягкий,8,,"10,40 см x 16,50 см x 2,30 см",73.33,Иронический детектив (обложка),352,Отечественные,6000,70x90/32,80.0
7951791,978-5-04-091449-4,Донцова Дарья Аркадьевна,,Э.ИДЭ(м).Матрешка в перьях,13,16+,2018,Эксмо,1428536,Матрешка в перьях : роман,0,/files/1836/45/67/28/0.jpeg,"Вечно мне, Евлампии Романовой, неудобно отказывать людям! Мой старый друг Володя Костин попросил приютить его свояченицу Эжени. Сестрица супруги засиделась в девках, обратилась к сваху, а он посоветовал сменить имя и квартиру. Так Женя стала Эжени, попала в наш дом, и мне пришлось сопровождать ее на вечеринку, где девушка якобы встретит свою судьбу! Эжени действительно познакомилась с кавалером и укатила с ним в светлую даль… Мужчина, умыкнувший красотку, оказался мне знаком — совсем недавно я видела его на месте преступления!.. В наше детективное агентство обратился артист Вениамин Подольский: ему подбрасывали письма с угрозами. Пришлось мне ""поработать"" в его подъезде консьержкой. Сегодня Подольский попросил проводить его до кафе, но, когда мы переходили дорогу, кто-то застрелил моего подопечного! Одна шальная пуля попала в случайную прохожую, однако ее тело подхватил и увез какой-то подозрительный тип. Именно он на вечеринке охмурил Эжени, а я не смогла помешать!",,мягкий,4,,"10,70 см x 16,50 см x 2,40 см",70.0,Иронический детектив Д. Донцовой (эконом) (обложка,352,Отечественные,5000,70x90/32,
7952945,978-5-04-091464-7,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Ангел на метле,6,16+,2018,Эксмо,1429509,Ангел на метле : роман,0,/files/1836/45/67/18/4.jpeg,"""Не было бы счастья, да несчастье помогло!"" – в правоте этой пословицы убедился Иван Павлович Подушкин. Он стал обладателем новой машины, которую получил в качестве гонорара от главного редактора газеты ""Час пик"". Тот просит Подушкина вычислить сотрудника, сливающего конкурентам эксклюзивную информацию. Иван Павлович в первый же день узнал имя предателя. Это Наташа Капустина. Однако у нее было железное алиби. Кроме того, Капустина призналась: она является его коллегой, частным детективом. Больше ничего Ваня выяснить не успел – девушку сбила машина. Это несчастный случай или убийство? Вот в этом-то и предстоит разобраться Подушкину!..",,мягкий,5,,"10,40 см x 16,50 см x 2,50 см",72.73,Иронический детектив (обложка),384,Отечественные,6000,70x90/32,
7952950,978-5-04-091147-9,Донцова Дарья Аркадьевна,,Э.ДиД(м).Ночной кошмар Железного Любовника.Кнопка,3,16+,2018,Эксмо,1429504,Ночной кошмар Железного Любовника. Кнопка управления мужем,0,/files/1836/45/67/18/8.jpeg,"""Ночной кошмар Железного любовника""
Двоюродная сестра пригласила меня, Виолу Тараканову, встречать Новый год у наших общих родственников... Мой дядя Сева оказался не самых честных правил: ребенка от первого брака спровадил с глаз долой и жил за счет новой жены Агаты, изменяя ей направо и налево… Неудивительно, что его закололи ножом на темной улице! Причем Агата тоже не так проста — я услышала ее разговор с любовником и ужаснулась: это они убили Севу ради наследства! Кипя праведным гневом, я сдала изменницу в полицию, вот только многое в этой истории меня смущало…
""Кнопка управления мужем"" 
Ну почему я, Виола Тараканова, никому не могу отказать в помощи? Даже если о ней просит… мой бывший возлюбленный, коварный изменник Константин Франклин! Совсем недавно он бросил меня и женился на другой. Костю обвиняют… сразу в двух убийствах! Собственно, из-за первого он и оказался женат — будущий тесть застукал его над телом девушки с перерезанным горлом и любезно предложил скрыть следы преступления, если Костя… отведет в загс его дочку Владу. Пришлось Франклину подчиниться, но вскоре на тот свет тем же способом отправилась и его свежеиспеченная супруга…",,мягкий,2,,"10,70 см x 16,50 см x 4,30 см",62.5,Двойной иронический детектив Д. Донцовой (обложка),640,Отечественные,4000,70x90/32,149.0
7953568,978-5-699-97375-0,Емец Дмитрий Александрович,,Э.МефБус-10.Лестница в Эдем,25,16+,2018,Эксмо,1429938,Лестница в Эдем : роман,2,/files/1836/45/86/29/6.jpeg,"Есть в Питере одна самая обычная детская площадка. Горка, турники, песочница... Но на этой площадке начинается лестница из человеческого мира в Эдем! Валькирии и златокрылые охраняли ее всегда. Вот и Ирке, валькирии-одиночке, доверили эту важную миссию. И в сыром утреннем сумраке она на краткий миг разглядела начало длинной прозрачной лестницы, уходящей ввысь... Мрак не в силах увидеть лестницу и не может ее уничтожить, но он попытается ее осквернить. Если на площадке вспыхнет драка и прольется кровь, прямой путь с Земли в Эдем исчезнет. Специальный отдел Канцелярии Лигула, занимающийся проектированием разборок и ссор, берется за дело… 
Десятый роман о приключениях Мефодия Буслаева.",,твердый,57,,"14,20 см x 21,70 см x 2,70 см",96.61,Мефодий Буслаев. Легендарное детское фэнтези,432,Для среднего школьного возраста,3000,60x90/16,276.0
7973331,978-5-04-091489-0,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Рыбка по имени Зайка,11,16+,2018,Эксмо,1430874,Рыбка по имени Зайка,0,/files/1836/46/14/78/6.jpeg,"Ивану Подушкину на время ремонта пришлось перебраться жить к маменьке, что само по себе не сахар, и тут еще им на голову как болид с неба свалилась матушкина сестра-близнец из Америки. А кто способен вынести Николетту в двух экземплярах? Но беда не приходит одна! Черт дернул Подушкина остановиться покурить у обочины оживленной трассы. Там его захомутала ""ночная бабочка"" Римма. А вскоре несчастного Ваню вызвали в милицию по подозрению в убийстве этой самой жрицы любви…",,мягкий,10,,"10,40 см x 16,50 см x 2,50 см",100.0,Иронический детектив (обложка),352,Отечественные,6000,70x90/32,
7993292,978-5-04-091996-3,Донцова Дарья Аркадьевна,,Э.ДиД(м).Медовое путешествие втроем.Шесть соток д,4,16+,2018,Эксмо,1431501,Медовое путешествие втроем. Шесть соток для Робинзона,0,/files/1836/46/14/70/7.jpeg,"""Медовое путешествие втроем"" 
Дашу Васильеву в коттеджном поселке Ложкино преследует… привидение белокурой девочки! По словам психотерапевта, Васильева ""заразилась"" глюком от соседа Юрия Малинина. Это ему являлся призрак дочери, несколько лет назад погибшей при пожаре, и в конце концов мужчина не выдержал — выбросился из окна. Вот только любительница частного сыска засомневалась, не помог ли ему в этом некий ""доброжелатель"". Похоже, кто-то постарался свести Юру с ума, устроив представление с призраком!..
""Шесть соток для Робинзона"" 
Даша Васильева – по образованию штукатур, частенько сидит без гроша и питается одной овсянкой! Ни семьи у нее, ни детей: короче, кроме имени, ничего общего с известной любительницей частного сыска. Вот только расследование Даше все равно приходится вести — а как иначе, если на семью ее нового шефа напал натуральный мор! Началось все с того, что жена психолога и амулетчика Владимира Сперанского, нанявшего Дашу ассистенткой, отравилась безобидной минералкой...",,мягкий,4,,"10,70 см x 16,50 см x 4,30 см",70.0,Двойной иронический детектив Д. Донцовой (обложка),640,Отечественные,4000,70x90/32,
8034565,978-5-00111-177-1,Хантер Эрин ,,ОЛМА Коты-воители ЗК Миссия Огнезвезда. Искупление. Возрождение.,19,6+,2018,Олма-пресс,1432747,Коты-воители. Золотая коллекция. Миссия Огнезвезда. Искупление. Возрождение.,0,/files/1836/47/60/28/4.jpg,"Спецтом «Миссия Огнезвёзда» — отдельное издание эпопеи «Коты-воители», являющееся дополнением к основному циклу серии, представляет собой захватывающую историю о судьбе и приключениях одного из ведущих персонажей. 
Книга рассказывает о странствиях предводителя Грозовых котов Огнезвёзда и его подруги Песчаной Бури в поисках исчезнувшего пятого лесного племени.
Почти каждую ночь Огнезвёзду во сне являются незнакомые коты и молят его о помощи. Это приводит Грозового предводителя в смятение. Постепенно он узнаёт, что много лун назад в лесу обитали пять племён, однако после того, как Небесное племя лишилось территории, а соседи отказались уступить ему часть своей, Небесные коты были вынуждены отправиться в изгнание. 
Теперь миссия Огнезвёзда — искупить вину предков, попытаться отыскать и возродить рассеявшееся по свету Небесное племя. Огнезвёзд и Песчаная Буря отправляются в долгий путь, не подозревая, каким трудным и опасным он будет…
Великолепное издание большого подарочного формата с цветными иллюстрациями.
Первый спецтом в серии «Коты-воители. Золотая коллекция».",,твердый,24,,"17,00 см x 26,50 см",100.0,Коты-воители. Золотая коллекция,448,Для среднего школьного возраста,,,
8045148,978-5-04-091866-9,Донцова Дарья Аркадьевна,,Э.ИД.Пятизвездочный теремок,38,16+,2018,Эксмо,1433312,Пятизвездочный теремок,8,/files/1836/52/15/66/0.jpg,"﻿Кто-кто в теремочке живет?.. Евлампия Романова с дочкой Кисой приехали на каникулы в санаторий ""Теремок"" и сразу оказались в центре событий. Приключения начались с поездки в мини-зоопарк и посещения русской избы, где их потчевала чаем с пирогами гостеприимная Вероника. Там же Лампа знакомится с Таней, а Киса с ее дочкой Светой. Таня потеряла сережку, Ника ее нашла и вернула хозяйке. Мама с дочкой уехали, и тут начался грандиозный скандал. Богатая гостья санатория обвинила Нику в похищении антикварной серьги с бриллиантами и сапфирами. Лампа по просьбе хозяек ""Теремка"" едет к Татьяне за украшением и узнает, что у той похитили сестру, и все дороги ведут... Куда? Правильно! Так кто-кто в теремочке живет?..",,твердый,22,,"12,30 см x 19,60 см x 1,87 см",73.33,Иронический детектив,320,Отечественные,14000,80х100/32,287.0
8045149,978-5-699-97049-0,Донцова Дарья Аркадьевна,,Э.СказПрекДол.Дорога из мармелада,21,16+,2018,Эксмо,1433311,Дорога из мармелада,1,/files/1836/52/18/65/0.jpg,"Глубоко под землей в грязном и мрачном замке живет Зло. Оно желает захватить в плен как можно больше жителей Прекрасной Долины. Но Зло не способно сделать свой замок красивым и уютным. А кто отправится в гости в неприятное холодное место?.. Но хитрое Зло нашло выход, к ужасному замку ведет дорога из настоящего, очень вкусного мармелада. По ней шагают Марсия, Мафи и их подруга Норетта, радуясь тому, сколько сладкого они могут съесть. А на пути им еще попадаются чудесные места, где совершенно бесплатно можно взять себе все что угодно. Но, придя в замок, собачки понимают: за все надо платить, да не деньгами, а своей свободой. Смогут ли подруги победить Зло? Удастся ли им вырвать из плена тех, кто давно потерял надежду на освобождение? Ответы на эти и другие вопросы в новой сказочной повести ""Дорога из мармелада"" из серии ""Сказки Прекрасной Долины"".В конце книги юных читателей ждет подарок: ""Сорок семь советов», которые написал самый умный мопс Черчиль! С любовью к вас, Дарья Донцова.",,твердый,1,,"20,40 см x 26,40 см",50.0,Сказки Прекрасной Долины,,Отечественные,,,435.0
8045150,978-5-04-092650-3,Донцова Дарья Аркадьевна,,Э.ИД(м).Оберег от испанской страсти,35,16+,2018,Эксмо,1433310,Оберег от испанской страсти: роман,6,/files/1836/52/12/00/9.jpg,"У Татьяны Сергеевой буквально на носу юбилей мужа! Но где устроить незабываемый праздник и одновременно сюрприз для супруга?! В это же время в офис к начальнице особой бригады явился продюсер Никита Игров. Он поведал, что его протеже - певица Анна Лаврова - лежит в больнице в коме, она наглоталась таблеток. Вторая звезда продюсерского центра, рокер Крис Гумби, подозревается в попытке убийства Лавровой, замаскированного под суицид. Никаких серьезных улик против Криса нет, версия полиции основывается на слухах о ненависти рокера к певице, которая легким движением бедра сбросила его с музыкального олимпа. Крис тоже попал в больницу с микроинсультом... и убежал оттуда. Игров умоляет Татьяну Сергееву найти певца и снять с него подозрения. Задачка непростая! А тут как раз нагрянул юбилей мужа, десятки гостей собрались в ресторане ""Веселуха"". Согласитесь, говорящее название! Ох, и повеселились все!..",,мягкий,9,,"10,50 см x 16,50 см x 2,00 см",60.0,Иронический детектив (обложка),320,Отечественные,50000,70х90/32,128.0
8101170,978-5-699-97376-7,Емец Дмитрий Александрович,,Э.МефБус-11.Карта хаоса,31,12+,2018,Эксмо,1433666,Карта хаоса,1,/files/1836/47/15/34/2.jpeg,"Лигул умеет мстить за неудачи – бывший наставник Мефодия Буслаева Арей отстранен от управления русским отделом Мрака и находится в бегах. Чтобы уцелеть, он должен найти карту Хаоса, похищенную из канцелярии Тартара. Тогда Лигулу не просто будет его уничтожить. Но собственное благополучие не слишком волнует Арея: он узнал, что его давно погибшую дочь вернули в мир живых. И все свои силы мечник отдает поискам этой девушки... А между тем, за Картой Хаоса идет настоящая охота, ведь этот изменчивый артефакт отчаянно нужен светлым. От него зависят жизни отряда златокрылых – и генерального стража Троила.",,твердый,55,,"14,30 см x 21,70 см x 2,40 см",98.21,Мефодий Буслаев. Легендарное детское фэнтези,400,Для среднего школьного возраста,3000,60x90/16,296.0
8146695,978-5-04-092696-1,Донцова Дарья Аркадьевна,,Э.ИДЭ(м).Маскарад любовных утех,13,16+,2018,Эксмо,1435179,Маскарад любовных утех,0,/files/1836/48/72/21/8.jpeg,"Не зря умные люди предостерегают: ""Бойтесь своих желаний, они исполняются"". На Новый год под бой курантов я написала на бумажке: ""Хочу очутиться за городом как можно быстрее"". Затем слопала клочок и запила шампанским… И – о чудо! – мы всем семейством перебрались в загородный коттедж. Только не довелось мне, Евлампии Романовой, долго радоваться, пришлось сразу же браться за... расследование убийства. Бедная Вера, она умерла по ошибке, отравить черничным пирогом намеревались... Неужели меня? За что? Почему? А ведь ядом в поселке с забавным названием ""Крот"", уже пользовался, тогда погибли несколько человек. Мне обязательно нужно во всем разобраться, а пока у меня появился шанс проявить свой актерский талант – в детском садике, куда ходит моя приемная дочь Киса, мне предложили сыграть роль… слона!",,мягкий,2,,"10,70 см x 16,50 см x 2,00 см",62.5,Иронический детектив Д. Донцовой (эконом) (обложка,320,Отечественные,5000,70x90/32,
8274091,978-5-04-092699-2,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Приданое лохматой обезьяны,11,16+,2018,Эксмо,1438946,Приданое лохматой обезьяны,1,/files/1836/49/11/42/2.jpeg,"Я, Виола Тараканова, никогда не интересовалась прошлым своего бойфренда Юры Шумакова. Его бывшая гелфренд сама нарисовалась на пороге моего дома! Насмерть перепуганная Оля Коврова рассказала: шефа и бухгалтера фабрики мягких игрушек ""Лохматая обезьяна"", где она служит секретаршей, отравили, и теперь ее обвинят в убийстве, ведь чай подавала именно Оля! Отправившись домой к отравленной бухгалтерше, я узнала, что ее сын Никита тоже мертв… Похоже, преступление вовсе не связано с плюшевыми зайцами, свиньями и лохматыми обезьянами!",,мягкий,7,,"10,40 см x 16,50 см",71.43,Иронический детектив (обложка),384,Отечественные,6000,70x90/32,80.0
8274095,978-5-04-092795-1,Донцова Дарья Аркадьевна,,Э.ДиД(м).Пальцы китайским веером.Приват-танец мисс,1,16+,2018,Эксмо,1438942,Пальцы китайским веером. Приват-танец мисс Марпл,0,/files/1836/49/11/41/8.jpeg,"""Пальцы китайским веером""
Дашу Васильеву попросили пожить в доме Майи Михайловны, заболевшей матери приятеля, поухаживать за любимцем хозяйки — роскошным котом по кличке Рудольф Иванович. Оказалось, Майя Михайловна, жившая неподалеку от клиники неврозов, была доморощенным психотерапевтом. А в ее отсутствие исполнять эту роль пришлось Даше! Один из пациентов, подросток Иван, поведал леденящую душу историю — отчим убил его сестру, потом мать, а теперь покушается на жизнь самого Ванечки! Конечно, любительница частного сыска ринулась на помощь… 
""Приват-танец мисс Марпл""
На репетиции любительского спектакля, в котором Даша Васильева изображала пальму, исполняющую желания, случился скандал, в результате которого неожиданно погибла Илона, жена бизнесмена Морозова. На следующий день Даша приехала к нему рассказать о том, как это произошло, но заблудилась в огромном доме и наткнулась на настоящий мемориал, посвященный четырем бывшим женам олигарха. Любительница частного сыска ужаснулась — теперь она не успокоится, пока не выяснит, своей ли смертью умерли бедняжки или им помог любящий супруг!",,мягкий,1,,"10,70 см x 16,50 см",57.14,Двойной иронический детектив Д. Донцовой (обложка),640,Отечественные,4000,70x90/32,
8404094,978-5-04-092700-5,Донцова Дарья Аркадьевна,,Э.ИДСЭ(м).Летучий самозванец,24,16+,2018,Эксмо,1441436,Летучий самозванец,6,/files/1836/51/39/24/6.jpeg,"Я, Виола Тараканова, отправилась в плавание на теплоходе ""Летучий самозванец"" в компании моего бойфренда Юры Шумакова. Плавсредство зафрахтовал его дядя Василий Самойлов для сотрудников своей кондитерской фабрики… Оказалось, конкуренты стащили у Самойлова идею нового сорта конфет, и он решил во время отдыха разоблачить предателя. А вскоре на нашем теплоходе объявились жуткие монстры-мутанты… И, видимо, чтобы окончательно меня доконать, кухарка, оказавшаяся моей бывшей одноклассницей, заявила, что наше путешествие — маршрут в ад!",,мягкий,8,,"10,40 см x 16,50 см",57.14,Иронический детектив (обложка),352,Отечественные,6000,70x90/32,80.0
8421408,978-5-00111-315-7,,"Хантер Эрин , Максимова В.А. (переводчик), Насыров Леонид Хамидович (иллюстратор)",ОЛМА Коты-воители На заре племен 6. Звездная тропа,154,6+,2018,Олма-пресс,1441668,Звёздная тропа,1,/files/1836/52/18/72/7.jpg,"После долгих лун обсуждений и споров коты расселились по пяти лагерям. Однако вместо долгожданного мира их подстерегают новые опасности сезона Голых Деревьев. Кроме того, коварный бродяга Шрам, похитивший Звёздный Цветок, требует от лесных предводителей части их добычи. 
Чистое Небо всеми силами пытается спасти подругу и в этом нелёгком деле ему требуется помощь Грома, Длинной Тени, Обгоняющей Ветер, Зыбкой Реки и их товарищей. Вожаки, опасающиеся за благополучие своих лагерей, вскоре понимают, что победить Шрама и его банду можно только общими усилиями, ведь на кону стоит судьба всех лесных котов.",,твердый,39,,"13,20 см x 20,60 см x 1,90 см",97.5,Коты-воители,320,Для среднего школьного возраста,7000,84х108/32,245.0
8481727,978-5-04-092158-4,,"Роллинс Джеймс , Сальникова Татьяна (переводчик)",Э.Ролинс(евро).Пирамида,22,16+,2018,Эксмо,1442924,Пирамида,0,/files/1836/52/89/22/6.jpg,"Во время археологических раскопок в Перу найдена древняя мумия, принадлежащая испанскому монаху-доминиканцу. При попытке ее исследования с помощью новейших приборов выясняется, что в черепе мумии содержится странное жидкое золото. На территории раскопок обнаружена подземная сокровищница, которая на поверку оказывается гигантской ловушкой, убивающей всякого, кто хочет проникнуть внутрь. Археолог Генри Конклин и его помощники пытаются проникнуть в тайны древней цивилизации, спрятанные жрецами много веков назад.",,мягкий,24,,"12,50 см x 18,50 см x 2,30 см",100.0,Европокет. Джеймс Роллинс. Лучшее из лучшего,448,Зарубежная,3000,84x108/32,248.0
8505180,978-5-04-093340-2,Донцова Дарья Аркадьевна,,Э.ИД(м).Родословная до седьмого полена,68,16+,2018,Эксмо,1443191,Родословная до седьмого полена: роман,5,/files/1836/52/07/76/3.jpeg,"Ничего себе пердимонокль! Оказывается, рядом с домом любительницы частного сыска Даши Васильевой расположены ""графские развалины"". Случайно обнаружившая их Даша наткнулась рядом с ними на надгробные плиты и труп молодого мужчины! Конечно, Васильевой к трупам не привыкать! Но это был уже явный перебор, ведь утром того же дня на пороге Дашиного дома скончалась совершенно незнакомая женщина, зачем-то заявившаяся к ней в гости. Полковник Дегтярев категорически не хочет посвящать Дашу в детали расследования, и любительница частного сыска решает распутать загадочное со всех сторон дело сама и утереть полковнику нос!..",,мягкий,18,,"10,50 см x 16,50 см x 0,20 см",78.26,Иронический детектив (обложка),320,Отечественные,50000,70x90/32,128.0
